"2342","1592","2333","2307","1414","1551","1414","11","0","2","0","0","0","0"
" RowID","","","Product Name","System SKU","Barcode","Product SKU","บาร์โค้ดจริง","","หน่วย","","","",""
"SKU-2173-3801","2173","3801","ราชารส พริกน้ำปลา 400กรัมx50ซอง (ราชารส พริกน้ำปลา 400กรัมx50ซอง)","U00002405","8857100050983","U00002405","","","","","","",""
"SKU-2174-3802","2174","3802","ราชารส พริกน้ำส้ม 400 กรัมx50ซอง (ราชารส พริกน้ำส้ม 400 กรัมx50ซอง)","U00002406","8857100050990","U00002406","","","","","","",""
"SKU-2175-3803","2175","3803","ราชารส พริกน้ำตาล 240 กรัมx50ซอง (ราชารส พริกน้ำตาล 240 กรัมx50ซอง)","U00002408","8857100050976","U00002408","","","","","","",""
"SKU-2176-3804","2176","3804","สยามชูรส พ่อครัว (สยามชูรส ตราพ่อครัว 250 กรัม)","-","8859299400167","-","","","","","","",""
"SKU-2176-3816","2176","3816","สยามชูรส พ่อครัว (สยามชูรส ตราพ่อครัว 250 กรัมx80ห่อ)","-","8859299400228","-","","","","","","",""
"SKU-2177-3807","2177","3807","มาม่า บิ๊กแพค หมูสับ 95 ก. (มาม่า บิ๊กแพค หมูสับ 95 ก. กล่อง24ซอง)","U00002410","-","U00002410","","","","","","",""
"SKU-2177-3808","2177","3808","มาม่า บิ๊กแพค หมูสับ 95 ก. (มาม่า บิ๊กแพค หมูสับ 95 ก. หีบx6กล่อง)","U00002410","-","U00002410","","","","","","",""
"SKU-2178-3809","2178","3809","มาม่า บิ๊กแพค ต้มยำ 95 ก (มาม่า บิ๊กแพค ต้มยำ 95ก กล่อง24ซอง)","-","-","-","","","","","","",""
"SKU-2178-3810","2178","3810","มาม่า บิ๊กแพค ต้มยำ 95 ก (มาม่า บิ๊กแพค ต้มยำ 95ก หีบx6กล่อง)","-","-","-","","","","","","",""
"SKU-2179-3811","2179","3811","มาม่า บิ๊กแพค ต้มยำกุ้งน้ำข้น 95 ก (มาม่า บิ๊กแพค ต้มยำกุ้งน้ำข้น 95 ก กล่อง24ซ)","-","8850987142345","-","","","","","","",""
"SKU-2179-3812","2179","3812","มาม่า บิ๊กแพค ต้มยำกุ้งน้ำข้น 95 ก (มาม่า บิ๊กแพค ต้มยำกุ้งน้ำข้น 95 ก หีบx6กล่อง)","-","-","-","","","","","","",""
"SKU-2180-3813","2180","3813","อายิโน๊ะโมะโต๊ะ พลัส 420ก (อายิโน๊ะโมะโต๊ะ พลัส 420ก )","U00002430","-","U00002430","","","","","","",""
"SKU-2181-3814","2181","3814","เค้กนึ่ง เลโด 30ก รสนม แพค12 (เค้กนึ่ง เลโด 30ก รสนม แพค12)","U00002413","8859874388859","U00002413","","","","","","",""
"SKU-2181-3815","2181","3815","เค้กนึ่ง เลโด 30ก รสนม แพค12 (เค้กนึ่ง เลโด 30ก รสนม หีบx12แพค12 )","U00002413","18859874311663","U00002413","","","","","","",""
"SKU-2182-3817","2182","3817","เค้กนึ่ง เลโด 30ก  ใบเตย แพค12 (เค้กนึ่ง เลโด 30ก  ใบเตย แพค12)","U00002414","8859874388866","U00002414","","","","","","",""
"SKU-2182-3818","2182","3818","เค้กนึ่ง เลโด 30ก  ใบเตย แพค12 (เค้กนึ่ง เลโด 30ก  ใบเตย หีบx12แพค12)","U00002414","18859874312660","U00002414","","","","","","",""
"SKU-2183-3819","2183","3819","เค้กนึ่ง เลโด 30ก มะพร้าว แพค12 (เค้กนึ่ง เลโด 30ก มะพร้าว แพค12)","U00002415","8859874325489","U00002415","","","","","","",""
"SKU-2183-3820","2183","3820","เค้กนึ่ง เลโด 30ก มะพร้าว แพค12 (เค้กนึ่ง เลโด 30ก มะพร้าว หีบx12แพค)","U00002415","18859874346948","U00002415","","","","","","",""
"SKU-2184-3821","2184","3821","เค้กนึ่ง เลโด 30ก เผือก แพค12 (เค้กนึ่ง เลโด 30ก เผือก แพค12)","U00002416","8859874351884","U00002416","","","","","","",""
"SKU-2184-3822","2184","3822","เค้กนึ่ง เลโด 30ก เผือก แพค12 (เค้กนึ่ง เลโด 30ก เผือก หีบx12แพค)","U00002416","18859874325899","U00002416","","","","","","",""
"SKU-2185-3823","2185","3823","เค้กนึ่ง เลโด 30ก รสส้ม แพค12 (เค้กนึ่ง เลโด 30ก รสส้ม แพค12)","U00002417","8859874345265","U00002417","","","","","","",""
"SKU-2185-3824","2185","3824","เค้กนึ่ง เลโด 30ก รสส้ม แพค12 (เค้กนึ่ง เลโด 30ก รสส้ม หีบx12แพค12)","U00002417","18859874369824","U00002417","","","","","","",""
"SKU-2195-3825","2195","3825","สยามชูรส พ่อครัว (สยามชูรส ตราพ่อครัว 500 กรัม)","-","8859299400174","-","","","","","","",""
"SKU-2195-3829","2195","3829","สยามชูรส พ่อครัว (สยามชูรส ตราพ่อครัว 500 กรัมx40ห่อ)","-","8859299400211","-","","","","","","",""
"SKU-2196-3826","2196","3826","สยามชูรส พ่อครัว 1,000 กรัม (สยามชูรส ตราพ่อครัว 1 ,000 กรัม)","-","8859299400181","-","","","","","","",""
"SKU-2196-3830","2196","3830","สยามชูรส พ่อครัว 1,000 กรัม (สยามชูรส ตราพ่อครัว 1 ,000 กรัมx20ห่อ)","-","8859299400204","-","","","","","","",""
"SKU-2197-3827","2197","3827","เซียโล่ เครื่องดื่ม มะนาวโซดา ""590มล"" แพค12 (เซียโล่ เครื่องดื่ม มะนาวโซดา 590มล แพค12)","U00002431","8858638009467","U00002431","","","","","","",""
"SKU-2198-3828","2198","3828","เซียโล่ เครื่องดื่ม พีชโซดา ""590มล"" แพค12 (เซียโล่ เครื่องดื่ม พีชโซดา 590มล แพค12)","U00002432","8858638009481","U00002432","","","","","","",""
"SKU-2199-3831","2199","3831","โวลต์ กป.เหลือง 190มล ทรอปิคอล แพค12 (โวลต์ กป.เหลือง 190มล ทรอปิคอล แพค12)","U00002433","8858638008996","U00002433","","","","","","",""
"SKU-2200-3832","2200","3832","โวลต์ กป. ฟ้า 190มล จินเส็ง โสม แพค12 (โวลต์ กป. ฟ้า 190มล โสม แพค12)","U00002434","-","U00002434","","","","","","",""
"SKU-2201-3833","2201","3833","โวลต์ กป.ม่วง 190มล สตรีม ผลไม้รวม แพค12 (โวลต์ กป.ม่วง 190มล ผลไม้รวม แพค12)","U00002435","-","U00002435","","","","","","",""
"SKU-2202-3834","2202","3834","คอลเกต ยาสีฟัน 100 ก เกลือ เอ็กซ์ตร้าเฟรช  (คอลเกต ยาสีฟัน 100 ก เกลือ เอ็กซ์ตร้าเฟรช )","-","-","-","","","","","","",""
"SKU-2203-3835","2203","3835","คอลเกต ยาสีฟัน 150 ก เฮอเบิ้ลซอลท์ เกลือสมุนไพร (คอลเกต ยาสีฟัน 150 ก เฮอเบิ้ลซอลท์ แพค6)","U00002429","-","U00002429","","","","","","",""
"SKU-2204-3836","2204","3836","ยูปี้ 2บ โคล่าเบอร์เกอร์ 7ก แพค24ซ (ยูปี้ 2บ โคล่าเบอร์เกอร์ 7ก แพค24ซ)","U00002397","8992741942881","U00002397","","","","","","",""
"SKU-2206-3838","2206","3838","ยูปี้ 2บ เบอรี่บอนซ์ สตรอเบอรี่ 7ก แพค24ซ (ยูปี้ 2บ เบอรี่บอนซ์ สตรอเบอรี่ 7ก แพค24ซ)","U00002402","8992741944403","U00002402","","","","","","",""
"SKU-2207-3839","2207","3839","ยูปี้ 2บ เบอรี่บอนซ์ แบล็คเบอรี่ 7ก แพค24ซ (ยูปี้ 2บ เบอรี่บอนซ์ แบล็คเบอรี่ 7ก แพค24ซ)","U00002403","8992741944564","U00002403","","","","","","",""
"SKU-2208-3840","2208","3840","ยูปี้ 2บ โคล่าบลาสท์ 9ก แพค24ซ (ยูปี้ 2บ โคล่าบลาสท์ 9ก แพค24ซ)","U00002404","8990102001093","U00002404","","","","","","",""
"SKU-2215-3841","2215","3841","ยูปี้ 5บ วอเตอร์เมลอน 16ก แตงโม แพค12 (ยูปี้ 5บ วอเตอร์เมลอน 16ก แตงโม แพค12)","U00002436","8990102001116","U00002436","","","","","","",""
"SKU-2217-3859","2217","3859","น้ำตาลปี๊บ ย่งเส็งเฮงล้ง 500 ก. (น้ำตาลปี๊บ ย่งเส็งเฮงล้ง 500 ก.)","U00002466","-","U00002466","","","","","","",""
"SKU-2218-3860","2218","3860","หัวกวาง ซอสเปรี้ยว ขวดพลาสติค 600 มล. (หัวกวาง ซอสเปรี้ยว ขวดพลาสติค 600 มล.)","U00002467","8859067000049","U00002467","","","","","","",""
"SKU-2219-3861","2219","3861","ง่วนเชียง ซีอิ๊วหวาน 700 มล. (ง่วนเชียง ซีอิ๊วหวาน 700 มล.)","U00002468","8851912030003","U00002468","","","","","","",""
"SKU-2219-3935","2219","3935","ง่วนเชียง ซีอิ๊วหวาน 700 มล. (ง่วนเชียง ซีอิ๊วหวาน 700 มล. แพค3)","U00002468","8851912030102","U00002468","","","","","","",""
"SKU-2219-3862","2219","3862","ง่วนเชียง ซีอิ๊วหวาน 700 มล. (ง่วนเชียง ซีอิ๊วหวาน 700 มล. หีบx12)","U00002468","2885026011128","U00002468","","","","","","",""
"SKU-2220-3863","2220","3863","สิงห์ เลม่อนโซดา เหลือง แพค6 (สิงห์ เลม่อนโซดา เหลือง (หีบx4แพค6))","U00002470","8850999016894","U00002470","","","","","","",""
"SKU-2221-3864","2221","3864","สิงห์ บ๊วย เลมอนโซดา เขียว แพค6 (สิงห์ บ๊วย เลมอนโซดา เขียว (หีบx4แพค6))","U00002471","8850999021232","U00002471","","","","","","",""
"SKU-2222-3865","2222","3865","สิงห์ พิ้งค์ เลมอนโซดา ชมพู แพค6 (สิงห์ พิ้งค์ เลมอนโซดา ชมพู (หีบx4แพค6))","U00002472","8850999023205","U00002472","","","","","","",""
